-5,9,-1,2.05,2.05,0
-5,8,-1,2.57,2.57,0
-5,8,-1,3.06,3.06,0
-5,8,-1,3.57,3.57,0
-6,14,-1,4.07,4.07,0
-7,21,-1,4.58,4.58,0
-7,24,-1,5.08,5.08,0
-5,19,-1,5.57,5.57,0
-4,11,-1,0.47,6.09,0
-4,6,-1,0.97,6.58,0
-6,5,-1,1.48,7.09,0
-5,0,-1,1.98,7.59,0
-5,-5,-1,2.49,8.10,0
-7,-7,-1,2.98,8.60,0
-8,-8,-1,0.03,9.11,0
-9,3,-1,0.52,9.61,0
-7,8,-1,1.04,10.12,0
-7,10,-1,1.53,10.62,0
-7,6,-1,2.03,11.11,0
-7,-1,-1,2.54,11.62,0
-6,-11,-1,3.04,12.12,0
-6,-13,-1,0.08,12.63,0
