7,5,-1,2.56,2.56,0
6,5,-1,3.07,3.07,0
1,4,-1,3.57,3.57,0
0,4,-1,5.09,5.09,0
6,5,-1,0.06,5.59,0
10,7,-1,0.57,6.10,0
11,7,-1,1.07,6.59,0
4,6,-1,1.58,7.11,0
0,5,-1,2.08,7.60,0
-2,4,-1,2.59,8.11,0
-2,5,-1,3.09,8.61,0
-7,3,-1,3.58,9.11,0
-12,3,-1,0.48,9.62,0
-18,3,-1,0.98,10.12,0
-11,4,-1,1.49,10.63,0
-5,7,-1,1.98,11.12,0
5,8,-1,2.50,11.64,0
11,9,-1,2.99,12.13,0
11,8,-1,0.03,12.64,0
