-2,4,-1,2.05,2.05,0
-2,4,-1,2.57,2.57,0
-2,5,-1,3.06,3.06,0
-3,12,-1,3.57,3.57,0
-4,17,-1,4.07,4.07,0
-5,21,-1,4.58,4.58,0
-6,23,-1,5.08,5.08,0
-6,20,-1,0.05,5.59,0
-5,13,-1,0.55,6.09,0
-5,2,-1,1.06,6.60,0
-4,0,-1,1.56,7.10,0
-4,0,-1,2.07,7.61,0
-4,1,-1,2.56,8.10,0
-4,2,-1,3.08,8.62,0
-4,7,-1,0.06,9.11,0
-4,15,-1,0.57,9.62,0
-5,21,-1,1.06,10.12,0
-6,25,-1,1.58,10.63,0
-6,25,-1,2.07,11.13,0
-5,19,-1,2.57,11.62,0
-5,12,-1,3.08,12.14,0
-4,4,-1,0.10,12.63,0
