-2,5,-1,2.57,2.57,0
5,7,-1,3.06,3.06,0
4,7,-1,3.56,3.56,0
4,7,-1,4.07,4.07,0
4,7,-1,4.57,4.57,0
3,7,-1,5.08,5.08,0
3,7,-1,0.04,5.57,0
4,7,-1,0.56,6.09,0
5,7,-1,1.05,6.58,0
5,7,-1,1.56,7.09,0
0,7,-1,2.06,7.59,0
-7,4,-1,3.07,8.60,0
-12,5,-1,3.58,9.11,0
-12,5,-1,0.44,9.61,0
-10,6,-1,0.95,10.12,0
-10,6,-1,1.45,10.62,0
-9,5,-1,1.94,11.11,0
0,6,-1,2.45,11.62,0
2,6,-1,2.95,12.12,0
4,7,-1,0.03,12.63,0
